Conference,Year,Number of Figures,Paper Title,Paper DOI,Author,URL,Paper type,Keywords Author,Paper ID,Number of Pages,Number of Figures,image name identification,medical,biology,brain,tract,flow,vector,tensor,particle,physics,streamline,biomedical_vis,flow_vis,isIncluded
SciVis,2013,5,GRACE: A Visual Comparison Framework for Integrated Spatial and Non-Spatial Geriatric Data,10.1109/TVCG.2013.161,Adrian Maries;Nathan Mays;MeganOlson Hunt;Kim F. Wong;William J. Layton;Robert Boudreau;Caterina Rosano;G. Elisabeta Marai,http://dx.doi.org/10.1109/TVCG.2013.161,J,"Design studies, methodology design, task and requirements analysis, integrating spatial and non-spatial data visualization, visual comparison, high-dimensional data, applications of visualization",p265,10,5,2013 Maries 10.1109/TVCG.2013.161,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2013,16,Interactive Patient-Specific Vascular Modeling with Sweep Surfaces,10.1109/TVCG.2013.169,Jan Kretschmer;Christian Godenschwager;Bernhard Preim;Marc Stamminger,http://dx.doi.org/10.1109/TVCG.2013.169,J,"Surface modeling, vascular visualization, centerline-based modeling",p266,10,16,2013 Kretschmer 10.1109/TVCG.2013.169,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2013,18,Lighting Design for Globally Illuminated Volume Rendering,10.1109/TVCG.2013.172,Yubo Zhang;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2013.172,J,"Global illumination, lighting design, volume rendering, tone mapping",p267,10,18,2013 Zhang 10.1109/TVCG.2013.172,0,0,0,0,0,0,0,0,0,0,0,0,1
SciVis,2013,10,ManyVis: Multiple Applications in an Integrated Visualization Environment,10.1109/TVCG.2013.174,Atul Rungta;Brian Summa;Dogan Demir;Peer-Timo Bremer;Valerio Pascucci,http://dx.doi.org/10.1109/TVCG.2013.174,J,"Visualization environments, integrated applications, macros, linked views",p268,8,10,2013 Rungta 10.1109/TVCG.2013.174,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2013,11,MObjects--A Novel Method for the Visualization and Interactive Exploration of Defects in Industrial XCT Data,10.1109/TVCG.2013.177,Andreas Reh;Christian Gusenbauer;Johann Kastner;Eduard Gröller;Christoph Heinzl,http://dx.doi.org/10.1109/TVCG.2013.177,J,"3D X-ray computed tomography, carbon fiber reinforced polymers, porosity, parameter space analysis, MObjects",p269,10,11,2013 Reh 10.1109/TVCG.2013.177,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2013,13,Noise-Based Volume Rendering for the Visualization of Multivariate Volumetric Data,10.1109/TVCG.2013.180,Rostislav Khlebnikov;Bernhard Kainz;Markus Steinberger;Dieter Schmalstieg,http://dx.doi.org/10.1109/TVCG.2013.180,J,"Volume rendering, multi-variate data visualization, multi-volume rendering, scientific visualization",p270,10,13,2013 Khlebnikov 10.1109/TVCG.2013.180,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2013,7,Semi-Automatic Vortex Extraction in 4D PC-MRI Cardiac Blood Flow Data using Line Predicates,10.1109/TVCG.2013.189,Benjamin Köhler;Rocco Gasteiger;Uta Preim;Holger Theisel;Matthias Gutberlet;Bernhard Preim,http://dx.doi.org/10.1109/TVCG.2013.189,J,"4D pc-mri, cardiac blood flow, hemodynamics, line predicates, vortex extraction",p271,10,7,2013 Köhler 10.1109/TVCG.2013.189,1,0,0,0,1,0,0,0,0,0,1,1,0
SciVis,2013,14,Uncertainty Quantification in Linear Interpolation for Isosurface Extraction,10.1109/TVCG.2013.208,Tushar Athawale;Alireza Entezari,http://dx.doi.org/10.1109/TVCG.2013.208,J,"Uncertainty quantification, linear interpolation, isosurface extraction, marching cubes",p272,10,14,2013 Athawale 10.1109/TVCG.2013.208,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2013,9,Vessel Visualization using Curved Surface Reformation,10.1109/TVCG.2013.215,Thomas Auzinger;Gabriel Mistelbauer;Ivan Baclija;Rüdiger Schernthaner;Arnold Köchl;Michael Wimmer;Eduard Gröller;Stefan Bruckner,http://dx.doi.org/10.1109/TVCG.2013.215,J,"Reformation, volume rendering, surface approximation",p273,10,9,2013 Auzinger 10.1109/TVCG.2013.215,0,0,0,0,0,0,0,0,0,0,0,0,1
SciVis,2013,21,Visualization of Morse Connection Graphs for Topologically Rich 2D Vector fields,10.1109/TVCG.2013.229,Andrzej Szymczak;Levente Sipeki,http://dx.doi.org/10.1109/TVCG.2013.229,J,"Morse connection graph, vector field topology",p274,10,21,2013 Szymczak 10.1109/TVCG.2013.229,0,0,0,0,0,1,0,0,0,0,0,1,1
SciVis,2014,9,Predicate-Based Focus-and-Context Visualization for 3D Ultrasound,10.1109/TVCG.2014.2346317,Christian Schulte zu Berge;Maximilian Baust;Ankur Kapoor;Nassir Navab,http://dx.doi.org/10.1109/TVCG.2014.2346317,J,"Direct Volume Rendering, Ultrasound, Classification, Predicate Function, User Interface",p275,9,9,2014 Berge 10.1109/TVCG.2014.2346317,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2014,6,ViSlang: A System for Interpreted Domain-Specific Languages for Scientific Visualization,10.1109/TVCG.2014.2346318,Peter Rautek;Stefan Bruckner;Eduard Gröller;Markus Hadwiger,http://dx.doi.org/10.1109/TVCG.2014.2346318,J,"Domain-specific languages, Volume visualization, Volume visualization framework",p276,9,6,2014 Rautek 10.1109/TVCG.2014.2346318,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,11,Interactive Progressive Visualization with Space-Time Error Control,10.1109/TVCG.2014.2346319,Steffen Frey;Filip Sadlo;Kwan-Liu Ma;Thomas Ertl,http://dx.doi.org/10.1109/TVCG.2014.2346319,J,"Progressive visualization, error-based frame control, interactive volume raycasting",p277,10,11,2014 Frey 10.1109/TVCG.2014.2346319,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,9,Vivaldi: A Domain-Specific Language for Volume Processing and Visualization on Distributed Heterogeneous Systems,10.1109/TVCG.2014.2346322,Hyungsuk Choi;Woohyuk Choi;Tran Minh Quan;David G. C. Hildebrand;Hanspeter Pfister;Won-Ki Jeong,http://dx.doi.org/10.1109/TVCG.2014.2346322,J,"Domain-specific language, volume rendering, GPU computing, distributed heterogeneous systems",p278,10,9,2014 Choi 10.1109/TVCG.2014.2346322,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,8,Sparse PDF Volumes for Consistent Multi-Resolution Volume Rendering,10.1109/TVCG.2014.2346324,Ronell Sicat;Jens H. Krüger;Torsten Möller;Markus Hadwiger,http://dx.doi.org/10.1109/TVCG.2014.2346324,J,"Multi-resolution representations, sparse approximation, pursuit algorithms, large-scale volume rendering",p279,10,8,2014 Sicat 10.1109/TVCG.2014.2346324,0,0,0,0,0,0,0,0,0,0,0,0,1
SciVis,2014,12,Multiscale Symmetry Detection in Scalar Fields by Clustering Contours,10.1109/TVCG.2014.2346332,Dilip Mathew Thomas;Vijay Natarajan,http://dx.doi.org/10.1109/TVCG.2014.2346332,J,"Scalar field visualization, symmetry detection, contour tree, data exploration",p280,10,12,2014 Thomas 10.1109/TVCG.2014.2346332,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,8,Low-Pass Filtered Volumetric Shadows,10.1109/TVCG.2014.2346333,Marco Ament;Filip Sadlo;Carsten Dachsbacher;Daniel Weiskopf,http://dx.doi.org/10.1109/TVCG.2014.2346333,J,"Direct volume rendering, volume illumination, soft shadows, filtered shadows, summed area table",p281,10,8,2014 Ament 10.1109/TVCG.2014.2346333,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,10,Boundary Aware Reconstruction of Scalar Fields,10.1109/TVCG.2014.2346351,Stefan Lindholm;Daniel Jönsson;Charles D. Hansen;Anders Ynnerman,http://dx.doi.org/10.1109/TVCG.2014.2346351,J,"Reconstruction, signal processing, kernel regression, volume rendering",p282,9,10,2014 Lindholm 10.1109/TVCG.2014.2346351,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,8,Attractive Flicker: Guiding Attention in Dynamic Narrative Visualizations,10.1109/TVCG.2014.2346352,Manuela Waldner;Mathieu Le Muzic;Matthias Bernhard;Werner Purgathofer;Ivan Viola,http://dx.doi.org/10.1109/TVCG.2014.2346352,J,"Visual attention, flicker, narrative visualization",p283,10,8,2014 Waldner 10.1109/TVCG.2014.2346352,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,14,Design and Evaluation of Interactive Proofreading Tools for Connectomics,10.1109/TVCG.2014.2346371,Daniel Haehn;Seymour Knowles-Barley;Mike Roberts;Johanna Beyer;Narayanan Kasthuri;Jeff Lichtman;Hanspeter Pfister,http://dx.doi.org/10.1109/TVCG.2014.2346371,J,"Proofreading, Segmentation, Connectomics, Quantitative Evaluation",p284,10,14,2014 Haehn 10.1109/TVCG.2014.2346371,0,0,1,0,0,0,0,0,0,0,1,0,1
SciVis,2014,13,Characterizing Molecular Interactions in Chemical Systems,10.1109/TVCG.2014.2346403,David Günther;Roberto A. Boto;Juila Contreras-Garcia;Jean-Philip Piquemal;Julien Tierny,http://dx.doi.org/10.1109/TVCG.2014.2346403,J,"Molecular Chemistry, Topological Data Analysis, Morse-Smale Complex, Join Tree",p285,10,13,2014 Günther 10.1109/TVCG.2014.2346403,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,9,Ligand Excluded Surface: A New Type of Molecular Surface,10.1109/TVCG.2014.2346404,Norbert Lindow;Daniel Baum;Hans-Christian Hege,http://dx.doi.org/10.1109/TVCG.2014.2346404,J,"Molecular visualization, solvent excluded surface, ligand excluded surface, cavity analysis",p286,10,9,2014 Lindow 10.1109/TVCG.2014.2346404,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2014,12,ADR - Anatomy-Driven Reformation,10.1109/TVCG.2014.2346405,Jan Kretschmer;Grzegorz Soza;Christian Tietjen;Michael Sühling;Bernhard Preim;Marc Stamminger,http://dx.doi.org/10.1109/TVCG.2014.2346405,J,"Medical Visualization, Volume Reformation, Viewing Algorithms",p287,10,12,2014 Kretschmer 10.1109/TVCG.2014.2346405,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2014,14,Combined Visualization of Wall Thickness and Wall Shear Stress for the Evaluation of Aneurysms,10.1109/TVCG.2014.2346406,Sylvia Glaßer;Kai Lawonn;Thomas Hoffmann;Martin Skalej;Bernhard Preim,http://dx.doi.org/10.1109/TVCG.2014.2346406,J,"Aneurysm, IVUS, Wall Thickness, Wall Shear Stress, Brushing and Linking, Focus + Context",p288,10,14,2014 Glaßer 10.1109/TVCG.2014.2346406,1,0,0,0,0,0,0,0,1,0,1,1,1
SciVis,2014,13,Visualization of Brain Microstructure Through Spherical Harmonics Illumination of High Fidelity Spatio-Angular Fields,10.1109/TVCG.2014.2346411,Sujal Bista;Jiachen Zhuo;Rao P. Gullapalli;Amitabh Varshney,http://dx.doi.org/10.1109/TVCG.2014.2346411,J,"Diffusion Kurtosis Imaging, Diffusion Tensor Imaging, Spatio-Angular Fields, Spherical Harmonics Fields, Tensor Fields",p289,10,13,2014 Bista 10.1109/TVCG.2014.2346411,0,0,0,0,0,0,1,0,0,0,0,1,1
SciVis,2014,14,A Robust Parity Test for Extracting Parallel Vectors in 3D,10.1109/TVCG.2014.2346412,Tao Ju;Minxin Cheng;Xu Wang;Ye Duan,http://dx.doi.org/10.1109/TVCG.2014.2346412,J,"Parallel vectors, feature curve extraction, ridges and valleys, parity test",p290,9,14,2014 Ju 10.1109/TVCG.2014.2346412,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,12,Vortex Cores of Inertial Particles,10.1109/TVCG.2014.2346415,Tobias Günther;Holger Theisel,http://dx.doi.org/10.1109/TVCG.2014.2346415,J,"Inertial particles, flow visualization, vortex cores",p291,10,12,2014 Günther 10.1109/TVCG.2014.2346415,0,0,0,0,1,0,0,1,0,0,0,1,0
SciVis,2014,9,FLDA: Latent Dirichlet Allocation Based Unsteady Flow Analysis,10.1109/TVCG.2014.2346416,Fan Hong;Chufan Lai;Hanqi Guo;Enya Shen;Xiaoru Yuan;Sikun Li,http://dx.doi.org/10.1109/TVCG.2014.2346416,J,"Flow visualization, Topic model, Latent Dirichlet allocation (LDA)",p292,10,9,2014 Hong 10.1109/TVCG.2014.2346416,0,0,0,0,1,0,0,0,0,0,0,1,1
SciVis,2014,12,Advection-Based Sparse Data Management for Visualizing Unsteady Flow,10.1109/TVCG.2014.2346418,Hanqi Guo;Jiang Zhang;Richen Liu;Lu Liu;Xiaoru Yuan;Jian Huang;Xiangfei Meng;Jingshan Pan,http://dx.doi.org/10.1109/TVCG.2014.2346418,J,"Flow visualization, Data management, High performance visualization, Key-value store",p293,10,12,2014 Guo 10.1109/TVCG.2014.2346418,0,0,0,0,1,0,0,0,0,0,0,1,1
SciVis,2014,17,Trajectory-Based Flow Feature Tracking in Joint Particle/Volume Datasets,10.1109/TVCG.2014.2346423,Franz Sauer;Hongfeng Yu;Kwan-Liu Ma,http://dx.doi.org/10.1109/TVCG.2014.2346423,J,"Feature extraction and tracking, particle data, volume data, particle trajectories, flow visualization",p294,10,17,2014 Sauer 10.1109/TVCG.2014.2346423,0,0,0,0,1,0,0,1,0,0,0,1,1
SciVis,2014,12,Visualizing 2-dimensional Manifolds with Curve Handles in 4D,10.1109/TVCG.2014.2346425,Hui Zhang;Jianguang Weng;Guangchen Ruan,http://dx.doi.org/10.1109/TVCG.2014.2346425,J,"math visualization, 4D, deformation, Reidemeister theorem",p295,10,12,2014 Zhang 10.1109/TVCG.2014.2346425,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,13,Fast and Memory-Efficienty Topological Denoising of 2D and 3D Scalar Fields,10.1109/TVCG.2014.2346432,David Günther;Alec Jacobson;Jan Reininghaus;Hans-Peter Seidel;Olga Sorkine-Hornung;Tino Weinkauf,http://dx.doi.org/10.1109/TVCG.2014.2346432,J,"Numerical optimization, topology, scalar fields",p296,10,13,2014 Günther 10.1109/TVCG.2014.2346432,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,8,Conforming Morse-Smale Complexes,10.1109/TVCG.2014.2346434,Attila Gyulassy;David Günther;Joshua A. Levine;Julien Tierny;Valerio Pascucci,http://dx.doi.org/10.1109/TVCG.2014.2346434,J,"Computational Topology, Morse-Smale Complex, Data Analysis",p297,9,8,2014 Gyulassy 10.1109/TVCG.2014.2346434,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,13,Escape Maps,10.1109/TVCG.2014.2346442,Gustavo Mello Machado;Filip Sadlo;Thomas Müller;Thomas Ertl,http://dx.doi.org/10.1109/TVCG.2014.2346442,J,"Streamline behavior, vector field topology, isocline surfaces, coronal hole extraction",p298,10,13,2014 Machado 10.1109/TVCG.2014.2346442,0,0,0,0,0,1,0,0,0,1,0,1,1
SciVis,2014,12,City Forensics: Using Visual Elements to Predict Non-Visual City Attributes,10.1109/TVCG.2014.2346446,Sean M. Arietta;Alexei A. Efros;Ravi Ramamoorthi;Maneesh Agrawala,http://dx.doi.org/10.1109/TVCG.2014.2346446,J,"Data mining, big data, computational geography, visual processing",p299,10,12,2014 Arietta 10.1109/TVCG.2014.2346446,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,10,Decomposition and Simplification of Multivariate Data using Pareto Sets,10.1109/TVCG.2014.2346447,Lars Huettenberger;Christian Heine;Christoph Garth,http://dx.doi.org/10.1109/TVCG.2014.2346447,J,"Multivariate Topology, Pareto Set, Simplification, Decomposition",p300,10,10,2014 Huettenberger 10.1109/TVCG.2014.2346447,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,14,Multi-Charts for Comparative 3D Ensemble Visualization,10.1109/TVCG.2014.2346448,Ismail Demir;Christian Dick;Rüdiger Westermann,http://dx.doi.org/10.1109/TVCG.2014.2346448,J,"Ensemble visualization, brushing and linking, statistical analysis",p301,10,14,2014 Demir 10.1109/TVCG.2014.2346448,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,12,Using Topological Analysis to Support Event-Guided Exploration in Urban Data,10.1109/TVCG.2014.2346449,Harish Doraiswamy;Nivan Ferreira;Theodoros Damoulas;Juliana Freire;Cláudio T. Silva,http://dx.doi.org/10.1109/TVCG.2014.2346449,J,"Computational topology, event detection, spatio-temporal index, urban data, visual exploration",p302,10,12,2014 Doraiswamy 10.1109/TVCG.2014.2346449,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,12,Trend-Centric Motion Visualization: Designing and Applying a New Strategy for Analyzing Scientific Motion Collections,10.1109/TVCG.2014.2346451,David Schroeder;Fedor Korsakov;Carissa Mai-Ping Knipe;Lauren Thorson;Arin M. Ellingson;David J. Nuckley;John V. Carlis;Daniel F. Keefe,http://dx.doi.org/10.1109/TVCG.2014.2346451,J,"Design studies, focus + context techniques, integrating spatial and non-spatial data visualization, visual design, biomedical and medical visualization",p303,10,12,2014 Schroeder 10.1109/TVCG.2014.2346451,1,0,0,0,0,0,0,0,0,0,1,0,0
SciVis,2014,12,Curve Boxplot: Generalization of Boxplot for Ensembles of Curves,10.1109/TVCG.2014.2346455,Mahsa Mirzargar;Ross T. Whitaker;Robert Michael Kirby,http://dx.doi.org/10.1109/TVCG.2014.2346455,J,"Uncertainty visualization, boxplots, ensemble visualization, order statistics, data depth, nonparametric statistic, functional data, parametric curves",p304,10,12,2014 Mirzargar 10.1109/TVCG.2014.2346455,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,10,Volume-Preserving Mapping and Registration for Collective Data Visualization,10.1109/TVCG.2014.2346457,Jiaxi Hu;Guangyu Zou;Jing Hua,http://dx.doi.org/10.1109/TVCG.2014.2346457,J,"Volume-preserving mapping, data regularization, data transformation",p305,10,10,2014 Hu 10.1109/TVCG.2014.2346457,0,0,0,0,0,0,0,0,0,0,0,0,1
SciVis,2014,10,Fixed-Rate Compressed Floating-Point Arrays,10.1109/TVCG.2014.2346458,Peter Lindstrom,http://dx.doi.org/10.1109/TVCG.2014.2346458,J,"Data compression, floating-point arrays, orthogonal block transform, embedded coding",p306,10,10,2014 Lindstrom 10.1109/TVCG.2014.2346458,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2014,7,Stent Maps - Comparative Visualization for the Prediction of Adverse Events of Transcatheter Aortic Valve Implantations,10.1109/TVCG.2014.2346459,Silvia Born;Simon H. Sündermann;Christoph Russ;Raoul Hopf;Carlos E. Ruiz;Volkmar Falk;Michael Gessat,http://dx.doi.org/10.1109/TVCG.2014.2346459,J,"Comparative visualization, medical visualization, vessel flattening, transcatheter aortic valve implantation (TAVI)",p307,10,7,2014 Born 10.1109/TVCG.2014.2346459,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2014,13,Visualization of Regular Maps: The Chase Continues,10.1109/TVCG.2014.2352952,Jarke J. van Wijk,http://dx.doi.org/10.1109/TVCG.2014.2352952,J,"regular maps, tiling, tessellation, surface topology, mathematical visualization",p308,10,13,2014 Wijk 10.1109/TVCG.2014.2352952,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,3,A Classification of User Tasks in Visual Analysis of Volume Data,10.1109/SciVis.2015.7429485,Bireswar Laha;Doug A. Bowman;David H. Laidlaw;John J. Socha,http://dx.doi.org/10.1109/SciVis.2015.7429485,C,"Task Taxonomy, Empirical Evaluation, Volume Visualization, Scientific Visualization, Virtual Reality, 3D Interaction",p309,8,3,2015 Laha 10.1109/SciVis.2015.7429485,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,11,Using Maximum Topology Matching to Explore Differences in Species Distribution Models,10.1109/SciVis.2015.7429486,Jorge Poco;Harish Doraiswamy;Marian Talbert;Jeffrey T. Morisette;Cláudio T. Silva,http://dx.doi.org/10.1109/SciVis.2015.7429486,C,"Function similarity, computational topology, species distribution models, persistence, high dimensional visualization",p310,8,11,2015 Poco 10.1109/SciVis.2015.7429486,0,1,0,0,0,0,0,0,0,0,1,0,0
SciVis,2015,11,Visual Verification of Space Weather Ensemble Simulations,10.1109/SciVis.2015.7429487,Alexander Bock;Asher Pembroke;M. Leila Mays;Lutz Rastaetter;Timo Ropinski;Anders Ynnerman,http://dx.doi.org/10.1109/SciVis.2015.7429487,C,"Visual Verification, Space Weather, Coronal Mass Ejections, Ensemble",p311,8,11,2015 Bock 10.1109/SciVis.2015.7429487,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,9,A Visual Voting Framework for Weather Forecast Calibration,10.1109/SciVis.2015.7429488,Hongsen Liao;Yingcai Wu;Li Chen;Thomas M. Hamill;Yunhai Wang;Kan Dai;Hui Zhang;Wei Chen,http://dx.doi.org/10.1109/SciVis.2015.7429488,C,"Weather forecast, analog method, calibration, majority voting, visual analytics",p312,8,9,2015 Liao 10.1109/SciVis.2015.7429488,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,9,Real-time Uncertainty Visualization for B-Mode Ultrasound,10.1109/SciVis.2015.7429489,Christian Schulte zu Berge;Denis Declara;Christoph Hennersperger;Maximilian Baust;Nassir Navab,http://dx.doi.org/10.1109/SciVis.2015.7429489,C,"Ultrasound, Uncertainty Visualization, Confidence Maps, Real-time",p313,8,9,2015 Berge 10.1109/SciVis.2015.7429489,1,0,0,0,0,0,0,0,0,0,1,0,1
SciVis,2015,5,Explicit Frequency Control for High-Quality Texture-Based Flow Visualization,10.1109/SciVis.2015.7429490,Victor Matvienko;Jens H. Krüger,http://dx.doi.org/10.1109/SciVis.2015.7429490,C,"flow visualization, texture-based visualization, LIC, Gabor filter, spatial frequency, image contrast",p314,8,5,2015 Matvienko 10.1109/SciVis.2015.7429490,0,0,0,0,1,0,0,0,0,0,0,1,1
SciVis,2015,10,Feature-Based Tensor Field Visualization for Fiber Reinforced Polymers,10.1109/SciVis.2015.7429491,Valentin Zobel;Markus Stommel;Gerik Scheuermann,http://dx.doi.org/10.1109/SciVis.2015.7429491,C,"tensor visualization, feature-based visualisation, composite materials, structural mechanics",p315,8,10,2015 Zobel 10.1109/SciVis.2015.7429491,0,0,0,0,0,0,1,0,0,0,0,1,1
SciVis,2015,7,CPU Ray Tracing Large Particle Data with Balanced P-k-d Trees,10.1109/SciVis.2015.7429492,Ingo Wald;Aaron Knoll;Gregory P. Johnson;Will Usher;Valerio Pascucci;Michael E. Papka,http://dx.doi.org/10.1109/SciVis.2015.7429492,C,"Ray tracing, Visualization, Particle Data, k-d Trees",p316,8,7,2015 Wald 10.1109/SciVis.2015.7429492,0,0,0,0,0,0,0,1,0,0,0,1,1
SciVis,2015,14,Auto-Calibration of Multi-Projector Displays with a Single Handheld Camera,10.1109/SciVis.2015.7429493,Sanghun Park;Hyunggoog Seo;Seunghoon Cha;Jun-yong Noh,http://dx.doi.org/10.1109/SciVis.2015.7429493,C,"Display algorithms, Imaging geometry, Camera calibration, Image dispaly",p317,8,14,2015 Park 10.1109/SciVis.2015.7429493,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,13,"Extracting, Tracking, and Visualizing Magnetic Flux Vortices in 3D Complex-Valued Superconductor Simulation Data",10.1109/TVCG.2015.2466838,Hanqi Guo;Carolyn L. Phillips;Tom Peterka;Dmitry A. Karpeyev;Andreas Glatz,http://dx.doi.org/10.1109/TVCG.2015.2466838,J,"Superconductor, Vortex extraction, Feature tracking, Unstructured grid",p332,10,13,2015 Guo 10.1109/TVCG.2015.2466838,0,0,0,0,1,0,0,0,1,0,0,1,1
SciVis,2015,12,Visualizing Tensor Normal Distributions at Multiple Levels of Detail,10.1109/TVCG.2015.2467031,Amin Abbasloo;Vitalis Wiens;Max Hermann;Thomas Schultz,http://dx.doi.org/10.1109/TVCG.2015.2467031,J,"Uncertainty visualization, tensor visualization, direct volume rendering, interaction, glyph based visualization",p333,10,12,2015 Abbasloo 10.1109/TVCG.2015.2467031,0,0,0,0,0,0,1,0,0,0,0,1,1
SciVis,2015,9,Visualization-by-Sketching: An Artist's Interface for Creating Multivariate Time-Varying Data Visualizations,10.1109/TVCG.2015.2467153,David Schroeder;Daniel F. Keefe,http://dx.doi.org/10.1109/TVCG.2015.2467153,J,"Visualization design, multivariate, art, sketch, color map, glyph",p334,9,9,2015 Schroeder 10.1109/TVCG.2015.2467153,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,8,TelCoVis: Visual Exploration of Co-occurrence in Urban Human Mobility Based on Telco Data,10.1109/TVCG.2015.2467194,Wenchao Wu;Jiayi Xu;Haipeng Zeng;Yixian Zheng;Huamin Qu;Bing Ni;Mingxuan Yuan;Lionel M. Ni,http://dx.doi.org/10.1109/TVCG.2015.2467194,J,"Co-occurrence, human mobility, telco data, bicluster, visual analytics",p335,10,8,2015 Wu 10.1109/TVCG.2015.2467194,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,14,Accurate Interactive Visualization of Large Deformations and Variability in Biomedical Image Ensembles,10.1109/TVCG.2015.2467198,Max Hermann;Anja C. Schunke;Thomas Schultz;Reinhard Klein,http://dx.doi.org/10.1109/TVCG.2015.2467198,J,"Statistical deformation model, stationary velocity fields, image warping, interactive visual analysis",p336,10,14,2015 Hermann 10.1109/TVCG.2015.2467198,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,13,Rotation Invariant Vortices for Flow Visualization,10.1109/TVCG.2015.2467200,Tobias Günther;Maik Schulze;Holger Theisel,http://dx.doi.org/10.1109/TVCG.2015.2467200,J,"Vortex cores, rotation invariance, Galilean invariance, scientific visualization, flow visualization, line fields",p337,10,13,2015 Günther 10.1109/TVCG.2015.2467200,0,0,0,0,1,0,0,0,0,0,0,1,0
SciVis,2015,15,CAST: Effective and Efficient User Interaction for Context-Aware Selection in 3D Particle Clouds,10.1109/TVCG.2015.2467202,Lingyun Yu;Konstantinos Efstathiou;Petra Isenberg;Tobias Isenberg,http://dx.doi.org/10.1109/TVCG.2015.2467202,J,"Selection, spatial selection, structure-aware selection, context-aware selection, exploratory data visualization and analysis, 3D interaction, user interaction",p338,10,15,2015 Yu 10.1109/TVCG.2015.2467202,0,0,0,0,0,0,0,0,0,0,0,0,0
SciVis,2015,9,Cluster Analysis of Vortical Flow in Simulations of Cerebral Aneurysm Hemodynamics,10.1109/TVCG.2015.2467203,Steffen Oeltze-Jafra;Juan R. Cebral;Gábor Janiga;Bernhard Preim,http://dx.doi.org/10.1109/TVCG.2015.2467203,J,"Blood Flow, Aneurysm, Clustering, Vortex Dynamics, Embedded Vortices",p339,10,9,2015 Oeltze-Jafra 10.1109/TVCG.2015.2467203,1,0,0,0,1,0,0,0,0,0,1,1,1
SciVis,2015,11,Streamline Variability Plots for Characterizing the Uncertainty in Vector Field Ensembles,10.1109/TVCG.2015.2467204,Florian Ferstl;Kai Bürger;Rüdiger Westermann,http://dx.doi.org/10.1109/TVCG.2015.2467204,J,"Ensemble visualization, uncertainty visualization, flow visualization, streamlines, statistical modeling",p340,10,11,2015 Ferstl 10.1109/TVCG.2015.2467204,0,0,0,0,1,0,0,0,0,1,0,1,1
SciVis,2015,13,Reconstruction and Visualization of Coordinated 3D Cell Migration Based on Optical Flow,10.1109/TVCG.2015.2467291,Christopher P. Kappe;Lucas Schutz;Stefan Gunther;Lars Hufnagel;Steffen Lemke;Heike Leitte,http://dx.doi.org/10.1109/TVCG.2015.2467291,J,"Cell migration, vector field, 3D, timedependent,LIC, tracking, validation",p341,10,13,2015 Kappe 10.1109/TVCG.2015.2467291,0,1,0,0,0,1,0,0,0,0,1,1,1
